"A63.0","Other predominantly sexually transmitted diseases, not elsewhere classified: Anogenital (venereal) warts"
"A63.8","Other predominantly sexually transmitted diseases, not elsewhere classified: Other specified predominantly sexually transmitted diseases"
"A64","Unspecified sexually transmitted disease"
"A65","Nonvenereal syphilis"
"A66.0","Yaws: Initial lesions of yaws"
"A66.1","Yaws: Multiple papillomata and wet crab yaws"
"A66.2","Yaws: Other early skin lesions of yaws"
"A66.3","Yaws: Hyperkeratosis of yaws"
"A66.4","Yaws: Gummata and ulcers of yaws"
"A66.5","Yaws: Gangosa"
"A66.6","Yaws: Bone and joint lesions of yaws"
"A66.7","Yaws: Other manifestations of yaws"
"A66.8","Yaws: Latent yaws"
"A66.9","Yaws: Yaws, unspecified"
"A67.0","Pinta [carate]: Primary lesions of pinta"
"A67.1","Pinta [carate]: Intermediate lesions of pinta"
"A67.2","Pinta [carate]: Late lesions of pinta"
"A67.3","Pinta [carate]: Mixed lesions of pinta"
"A67.9","Pinta [carate]: Pinta, unspecified"
"A68.0","Relapsing fevers: Louse-borne relapsing fever"
"A68.1","Relapsing fevers: Tick-borne relapsing fever"
"A68.9","Relapsing fevers: Relapsing fever, unspecified"
"A69.0","Other spirochetal infections: Necrotizing ulcerative stomatitis"
"A69.1","Other spirochetal infections: Other Vincent's infections"
"A69.20","Lyme disease: Lyme disease, unspecified"
"A69.21","Lyme disease: Meningitis due to Lyme disease"
"A69.22","Lyme disease: Other neurologic disorders in Lyme disease"
"A69.23","Lyme disease: Arthritis due to Lyme disease"
"A69.29","Lyme disease: Other conditions associated with Lyme disease"
"A69.8","Other specified spirochetal infections"
"A69.9","Spirochetal infection, unspecified"
"A70","Chlamydia psittaci infections"
"A71.0","Trachoma: Initial stage of trachoma"
"A71.1","Trachoma: Active stage of trachoma"
"A71.9","Trachoma: Trachoma, unspecified"
"A74.0","Other diseases caused by chlamydiae: Chlamydial conjunctivitis"
"A74.81","Other chlamydial diseases: Chlamydial peritonitis"
"A74.89","Other chlamydial diseases"
"A74.9","Chlamydial infection, unspecified"
"A75.0","Typhus fever: Epidemic louse-borne typhus fever d/t Rickettsia prowazekii"
"A75.1","Typhus fever: Recrudescent typhus [Brill's disease]"
"A75.2","Typhus fever: Typhus fever due to Rickettsia typhi"
"A75.3","Typhus fever: Typhus fever due to Rickettsia tsutsugamushi"
"A75.9","Typhus fever: Typhus fever, unspecified"
"A77.0","Spotted fever [tick-borne rickettsioses]: Spotted fever due to Rickettsia rickettsii"
"A77.1","Spotted fever [tick-borne rickettsioses]: Spotted fever due to Rickettsia conorii"
"A77.2","Spotted fever [tick-borne rickettsioses]: Spotted fever due to Rickettsia siberica"
"A77.3","Spotted fever [tick-borne rickettsioses]: Spotted fever due to Rickettsia australis"
"A77.40","Ehrlichiosis: Ehrlichiosis, unspecified"
"A77.41","Ehrlichiosis: Ehrlichiosis chafeensis [E. chafeensis]"
"A77.49","Ehrlichiosis: Other ehrlichiosis"
"A77.8","Other spotted fevers"
"A77.9","Spotted fever, unspecified"
"A78","Q fever"
"A79.0","Other rickettsioses: Trench fever"
"A79.1","Other rickettsioses: Rickettsialpox due to Rickettsia akari"
"A79.81","Other specified rickettsioses: Rickettsiosis due to Ehrlichia sennetsu"
"A79.89","Other specified rickettsioses"
"A79.9","Rickettsiosis, unspecified"
"A80.0","Acute poliomyelitis: Acute paralytic poliomyelitis, vaccine-associated"
"A80.1","Acute poliomyelitis: Acute paralytic poliomyelitis, wild virus, imported"
"A80.2","Acute poliomyelitis: Acute paralytic poliomyelitis, wild virus, indigenous"
"A80.30","Acute paralytic poliomyelitis, other and unspecified: Acute paralytic poliomyelitis, unspecified"
"A80.39","Acute paralytic poliomyelitis, other and unspecified: Other acute paralytic poliomyelitis"
"A80.4","Acute nonparalytic poliomyelitis"
"A80.9","Acute poliomyelitis, unspecified"
"A81.00","Creutzfeldt-Jakob disease: Creutzfeldt-Jakob disease, unspecified"
"A81.01","Creutzfeldt-Jakob disease: Variant Creutzfeldt-Jakob disease"
"A81.09","Creutzfeldt-Jakob disease: Other Creutzfeldt-Jakob disease"
"A81.1","Subacute sclerosing panencephalitis"
"A81.2","Progressive multifocal leukoencephalopathy"
"A81.81","Other atypical virus infections of central nervous system: Kuru"
"A81.82","Other atypical virus infections of central nervous system: Gerstmann-Straussler-Scheinker syndrome"
"A81.83","Other atypical virus infections of central nervous system: Fatal familial insomnia"
"A81.89","Other atypical virus infections of central nervous system"
"A81.9","Atypical virus infection of central nervous system, unspecified: Atypical virus infection of central nervous system, unsp"
"A82.0","Rabies: Sylvatic rabies"
"A82.1","Rabies: Urban rabies"
"A82.9","Rabies: Rabies, unspecified"
"A83.0","Mosquito-borne viral encephalitis: Japanese encephalitis"
"A83.1","Mosquito-borne viral encephalitis: Western equine encephalitis"
"A83.2","Mosquito-borne viral encephalitis: Eastern equine encephalitis"
"A83.3","Mosquito-borne viral encephalitis: St Louis encephalitis"
"A83.4","Mosquito-borne viral encephalitis: Australian encephalitis"
"A83.5","Mosquito-borne viral encephalitis: California encephalitis"
"A83.6","Mosquito-borne viral encephalitis: Rocio virus disease"
"A83.8","Mosquito-borne viral encephalitis: Other mosquito-borne viral encephalitis"
"A83.9","Mosquito-borne viral encephalitis: Mosquito-borne viral encephalitis, unspecified"
"A84.0","Tick-borne viral encephalitis: Far Eastern tick-borne encephalitis"
"A84.1","Tick-borne viral encephalitis: Central European tick-borne encephalitis"
"A84.8","Tick-borne viral encephalitis: Other tick-borne viral encephalitis"
"A84.9","Tick-borne viral encephalitis: Tick-borne viral encephalitis, unspecified"
"A85.0","Other viral encephalitis, not elsewhere classified: Enteroviral encephalitis"
"A85.1","Other viral encephalitis, not elsewhere classified: Adenoviral encephalitis"
"A85.2","Other viral encephalitis, not elsewhere classified: Arthropod-borne viral encephalitis, unspecified"
"A85.8","Other viral encephalitis, not elsewhere classified: Other specified viral encephalitis"
"A86","Unspecified viral encephalitis"
"A87.0","Viral meningitis: Enteroviral meningitis"
"A87.1","Viral meningitis: Adenoviral meningitis"
"A87.2","Viral meningitis: Lymphocytic choriomeningitis"
"A87.8","Viral meningitis: Other viral meningitis"
"A87.9","Viral meningitis: Viral meningitis, unspecified"
"A88.0","Other viral infections of central nervous system, not elsewhere classified: Enteroviral exanthematous fever [Boston exanthem]"
"A88.1","Other viral infections of central nervous system, not elsewhere classified: Epidemic vertigo"
"A88.8","Other viral infections of central nervous system, not elsewhere classified: Other specified viral infections of central nervous system"
"A89","Unspecified viral infection of central nervous system"
"A90","Dengue fever [classical dengue]"
"A91","Dengue hemorrhagic fever"
"A92.0","Other mosquito-borne viral fevers: Chikungunya virus disease"
"A92.1","Other mosquito-borne viral fevers: O'nyong-nyong fever"
"A92.2","Other mosquito-borne viral fevers: Venezuelan equine fever"
"A92.30","West Nile virus infection: West Nile virus infection, unspecified"
"A92.31","West Nile virus infection: West Nile virus infection with encephalitis"
"A92.32","West Nile virus infection: West Nile virus infection with oth neurologic manifestation"
"A92.39","West Nile virus infection: West Nile virus infection with other complications"
"A92.4","Rift Valley fever"
"A92.5","Zika virus disease"
"A92.8","Other specified mosquito-borne viral fevers"
"A92.9","Mosquito-borne viral fever, unspecified"
"A93.0","Other arthropod-borne viral fevers, not elsewhere classified: Oropouche virus disease"
"A93.1","Other arthropod-borne viral fevers, not elsewhere classified: Sandfly fever"
"A93.2","Other arthropod-borne viral fevers, not elsewhere classified: Colorado tick fever"
"A93.8","Other arthropod-borne viral fevers, not elsewhere classified: Other specified arthropod-borne viral fevers"
"A94","Unspecified arthropod-borne viral fever"
"A95.0","Yellow fever: Sylvatic yellow fever"
"A95.1","Yellow fever: Urban yellow fever"
"A95.9","Yellow fever: Yellow fever, unspecified"
"A96.0","Arenaviral hemorrhagic fever: Junin hemorrhagic fever"
"A96.1","Arenaviral hemorrhagic fever: Machupo hemorrhagic fever"
"A96.2","Arenaviral hemorrhagic fever: Lassa fever"
"A96.8","Arenaviral hemorrhagic fever: Other arenaviral hemorrhagic fevers"
"A96.9","Arenaviral hemorrhagic fever: Arenaviral hemorrhagic fever, unspecified"
"A98.0","Other viral hemorrhagic fevers, not elsewhere classified: Crimean-Congo hemorrhagic fever"
"A98.1","Other viral hemorrhagic fevers, not elsewhere classified: Omsk hemorrhagic fever"
"A98.2","Other viral hemorrhagic fevers, not elsewhere classified: Kyasanur Forest disease"
"A98.3","Other viral hemorrhagic fevers, not elsewhere classified: Marburg virus disease"
"A98.4","Other viral hemorrhagic fevers, not elsewhere classified: Ebola virus disease"
"A98.5","Other viral hemorrhagic fevers, not elsewhere classified: Hemorrhagic fever with renal syndrome"
"A98.8","Other viral hemorrhagic fevers, not elsewhere classified: Other specified viral hemorrhagic fevers"
"A99","Unspecified viral hemorrhagic fever"
"B00.0","Herpesviral [herpes simplex] infections: Eczema herpeticum"
"B00.1","Herpesviral [herpes simplex] infections: Herpesviral vesicular dermatitis"
"B00.2","Herpesviral [herpes simplex] infections: Herpesviral gingivostomatitis and pharyngotonsillitis"
"B00.3","Herpesviral [herpes simplex] infections: Herpesviral meningitis"
"B00.4","Herpesviral [herpes simplex] infections: Herpesviral encephalitis"
"B00.50","Herpesviral ocular disease: Herpesviral ocular disease, unspecified"
"B00.51","Herpesviral ocular disease: Herpesviral iridocyclitis"
"B00.52","Herpesviral ocular disease: Herpesviral keratitis"
"B00.53","Herpesviral ocular disease: Herpesviral conjunctivitis"
"B00.59","Herpesviral ocular disease: Other herpesviral disease of eye"
"B00.7","Disseminated herpesviral disease"
"B00.81","Other forms of herpesviral infections: Herpesviral hepatitis"
"B00.82","Other forms of herpesviral infections: Herpes simplex myelitis"
"B00.89","Other forms of herpesviral infections: Other herpesviral infection"
"B00.9","Herpesviral infection, unspecified"
"B01.0","Varicella [chickenpox]: Varicella meningitis"
"B01.11","Varicella encephalitis, myelitis and encephalomyelitis: Varicella encephalitis and encephalomyelitis"
"B01.12","Varicella encephalitis, myelitis and encephalomyelitis: Varicella myelitis"
"B01.2","Varicella pneumonia"
"B01.81","Varicella with other complications: Varicella keratitis"
"B01.89","Varicella with other complications: Other varicella complications"
"B01.9","Varicella without complication"
"B02.0","Zoster [herpes zoster]: Zoster encephalitis"
"B02.1","Zoster [herpes zoster]: Zoster meningitis"
"B02.21","Zoster with other nervous system involvement: Postherpetic geniculate ganglionitis"
"B02.22","Zoster with other nervous system involvement: Postherpetic trigeminal neuralgia"
"B02.23","Zoster with other nervous system involvement: Postherpetic polyneuropathy"
"B02.24","Zoster with other nervous system involvement: Postherpetic myelitis"
"B02.29","Zoster with other nervous system involvement: Other postherpetic nervous system involvement"
"B02.30","Zoster ocular disease: Zoster ocular disease, unspecified"
"B02.31","Zoster ocular disease: Zoster conjunctivitis"
"B02.32","Zoster ocular disease: Zoster iridocyclitis"
"B02.33","Zoster ocular disease: Zoster keratitis"
"B02.34","Zoster ocular disease: Zoster scleritis"
"B02.39","Zoster ocular disease: Other herpes zoster eye disease"
"B02.7","Disseminated zoster"
"B02.8","Zoster with other complications"
"B02.9","Zoster without complications"
"B03","Smallpox"
"B04","Monkeypox"
"B05.0","Measles: Measles complicated by encephalitis"
"B05.1","Measles: Measles complicated by meningitis"
"B05.2","Measles: Measles complicated by pneumonia"
"B05.3","Measles: Measles complicated by otitis media"
"B05.4","Measles: Measles with intestinal complications"
"B05.81","Measles with other complications: Measles keratitis and keratoconjunctivitis"
"B05.89","Measles with other complications: Other measles complications"
"B05.9","Measles without complication"
"B06.00","Rubella with neurological complications: Rubella with neurological complication, unspecified"
"B06.01","Rubella with neurological complications: Rubella encephalitis"
"B06.02","Rubella with neurological complications: Rubella meningitis"
"B06.09","Rubella with neurological complications: Other neurological complications of rubella"
"B06.81","Rubella with other complications: Rubella pneumonia"
"B06.82","Rubella with other complications: Rubella arthritis"
"B06.89","Rubella with other complications: Other rubella complications"
"B06.9","Rubella without complication"
"B07.0","Viral warts: Plantar wart"
"B07.8","Viral warts: Other viral warts"
"B07.9","Viral warts: Viral wart, unspecified"
"B08.010","Cowpox and vaccinia not from vaccine: Cowpox"
"B08.011","Cowpox and vaccinia not from vaccine: Vaccinia not from vaccine"
"B08.02","Orf virus disease"
"B08.03","Pseudocowpox [milker's node]"
"B08.04","Paravaccinia, unspecified"
"B08.09","Other orthopoxvirus infections"
"B08.1","Molluscum contagiosum"
"B08.20","Exanthema subitum [sixth disease]: Exanthema subitum [sixth disease], unspecified"
"B08.21","Exanthema subitum [sixth disease]: Exanthema subitum [sixth disease] due to human herpesvirus 6"
"B08.22","Exanthema subitum [sixth disease]: Exanthema subitum [sixth disease] due to human herpesvirus 7"
"B08.3","Erythema infectiosum [fifth disease]"
"B08.4","Enteroviral vesicular stomatitis with exanthem"
"B08.5","Enteroviral vesicular pharyngitis"
"B08.60","Parapoxvirus infections: Parapoxvirus infection, unspecified"
"B08.61","Parapoxvirus infections: Bovine stomatitis"
"B08.62","Parapoxvirus infections: Sealpox"
"B08.69","Parapoxvirus infections: Other parapoxvirus infections"
"B08.70","Yatapoxvirus infections: Yatapoxvirus infection, unspecified"
"B08.71","Yatapoxvirus infections: Tanapox virus disease"
"B08.72","Yatapoxvirus infections: Yaba pox virus disease"
"B08.79","Yatapoxvirus infections: Other yatapoxvirus infections"
"B08.8","Other specified viral infections characterized by skin and mucous membrane lesions: Oth viral infections with skin and mucous membrane lesions"
"B09","Unspecified viral infection characterized by skin and mucous membrane lesions: Unsp viral infection with skin and mucous membrane lesions"
"B10.01","Other human herpesvirus encephalitis: Human herpesvirus 6 encephalitis"
"B10.09","Other human herpesvirus encephalitis"
"B10.81","Other human herpesvirus infection: Human herpesvirus 6 infection"
"B10.82","Other human herpesvirus infection: Human herpesvirus 7 infection"
